dim_CC_maxs,index,key
1,6469,real
1,6470,real
1,6471,real
1,6472,real
1,6473,real
0,6474,real
6337,1,ER p: 0.0006
6336,2,ER p: 0.0006
6335,3,ER p: 0.0006
6334,4,ER p: 0.0006
6333,5,ER p: 0.0006
6332,6,ER p: 0.0006
6330,7,ER p: 0.0006
6329,8,ER p: 0.0006
6328,9,ER p: 0.0006
6327,10,ER p: 0.0006
6326,11,ER p: 0.0006
6325,12,ER p: 0.0006
6324,13,ER p: 0.0006
6323,14,ER p: 0.0006
6322,15,ER p: 0.0006
6321,16,ER p: 0.0006
6320,17,ER p: 0.0006
6318,18,ER p: 0.0006
6317,19,ER p: 0.0006
6316,20,ER p: 0.0006
6315,21,ER p: 0.0006
6314,22,ER p: 0.0006
6313,23,ER p: 0.0006
6312,24,ER p: 0.0006
6311,25,ER p: 0.0006
6310,26,ER p: 0.0006
6309,27,ER p: 0.0006
6308,28,ER p: 0.0006
6307,29,ER p: 0.0006
6306,30,ER p: 0.0006
6304,31,ER p: 0.0006
6303,32,ER p: 0.0006
6302,33,ER p: 0.0006
6301,34,ER p: 0.0006
6300,35,ER p: 0.0006
6299,36,ER p: 0.0006
6298,37,ER p: 0.0006
6297,38,ER p: 0.0006
6296,39,ER p: 0.0006
6294,40,ER p: 0.0006
6293,41,ER p: 0.0006
6292,42,ER p: 0.0006
6291,43,ER p: 0.0006
6289,44,ER p: 0.0006
6288,45,ER p: 0.0006
6287,46,ER p: 0.0006
6286,47,ER p: 0.0006
6285,48,ER p: 0.0006
6284,49,ER p: 0.0006
6283,50,ER p: 0.0006
6282,51,ER p: 0.0006
6281,52,ER p: 0.0006
6280,53,ER p: 0.0006
6279,54,ER p: 0.0006
6278,55,ER p: 0.0006
6277,56,ER p: 0.0006
6276,57,ER p: 0.0006
6275,58,ER p: 0.0006
6274,59,ER p: 0.0006
6273,60,ER p: 0.0006
6272,61,ER p: 0.0006
6271,62,ER p: 0.0006
6270,63,ER p: 0.0006
6269,64,ER p: 0.0006
6268,65,ER p: 0.0006
6267,66,ER p: 0.0006
6266,67,ER p: 0.0006
6265,68,ER p: 0.0006
6264,69,ER p: 0.0006
6263,70,ER p: 0.0006
6262,71,ER p: 0.0006
6261,72,ER p: 0.0006
6260,73,ER p: 0.0006
6259,74,ER p: 0.0006
6258,75,ER p: 0.0006
6257,76,ER p: 0.0006
6256,77,ER p: 0.0006
6255,78,ER p: 0.0006
6253,79,ER p: 0.0006
6252,80,ER p: 0.0006
6251,81,ER p: 0.0006
6250,82,ER p: 0.0006
6249,83,ER p: 0.0006
6248,84,ER p: 0.0006
6247,85,ER p: 0.0006
6246,86,ER p: 0.0006
6245,87,ER p: 0.0006
6243,88,ER p: 0.0006
6242,89,ER p: 0.0006
6241,90,ER p: 0.0006
6240,91,ER p: 0.0006
6239,92,ER p: 0.0006
6238,93,ER p: 0.0006
6236,94,ER p: 0.0006
6235,95,ER p: 0.0006
6234,96,ER p: 0.0006
6233,97,ER p: 0.0006
6232,98,ER p: 0.0006
6231,99,ER p: 0.0006
6230,100,ER p: 0.0006
6228,101,ER p: 0.0006
6227,102,ER p: 0.0006
6226,103,ER p: 0.0006
6225,104,ER p: 0.0006
6224,105,ER p: 0.0006
6223,106,ER p: 0.0006
6222,107,ER p: 0.0006
6221,108,ER p: 0.0006
6220,109,ER p: 0.0006
6219,110,ER p: 0.0006
6218,111,ER p: 0.0006
6217,112,ER p: 0.0006
6216,113,ER p: 0.0006
6214,114,ER p: 0.0006
6213,115,ER p: 0.0006
6212,116,ER p: 0.0006
6211,117,ER p: 0.0006
6210,118,ER p: 0.0006
6209,119,ER p: 0.0006
6208,120,ER p: 0.0006
6207,121,ER p: 0.0006
6206,122,ER p: 0.0006
6205,123,ER p: 0.0006
6205,124,ER p: 0.0006
6204,125,ER p: 0.0006
6203,126,ER p: 0.0006
6202,127,ER p: 0.0006
6201,128,ER p: 0.0006
6200,129,ER p: 0.0006
6199,130,ER p: 0.0006
6197,131,ER p: 0.0006
6196,132,ER p: 0.0006
6195,133,ER p: 0.0006
6194,134,ER p: 0.0006
6193,135,ER p: 0.0006
6192,136,ER p: 0.0006
6191,137,ER p: 0.0006
6190,138,ER p: 0.0006
6189,139,ER p: 0.0006
6188,140,ER p: 0.0006
6187,141,ER p: 0.0006
6186,142,ER p: 0.0006
6185,143,ER p: 0.0006
6184,144,ER p: 0.0006
6183,145,ER p: 0.0006
6182,146,ER p: 0.0006
6180,147,ER p: 0.0006
6179,148,ER p: 0.0006
6176,149,ER p: 0.0006
6175,150,ER p: 0.0006
6174,151,ER p: 0.0006
6173,152,ER p: 0.0006
6172,153,ER p: 0.0006
6171,154,ER p: 0.0006
6170,155,ER p: 0.0006
6169,156,ER p: 0.0006
6168,157,ER p: 0.0006
6167,158,ER p: 0.0006
6166,159,ER p: 0.0006
6165,160,ER p: 0.0006
6164,161,ER p: 0.0006
6163,162,ER p: 0.0006
6162,163,ER p: 0.0006
6161,164,ER p: 0.0006
6160,165,ER p: 0.0006
6159,166,ER p: 0.0006
6158,167,ER p: 0.0006
6157,168,ER p: 0.0006
6156,169,ER p: 0.0006
6155,170,ER p: 0.0006
6154,171,ER p: 0.0006
6153,172,ER p: 0.0006
6152,173,ER p: 0.0006
6151,174,ER p: 0.0006
6150,175,ER p: 0.0006
6149,176,ER p: 0.0006
6148,177,ER p: 0.0006
6146,178,ER p: 0.0006
6145,179,ER p: 0.0006
6143,180,ER p: 0.0006
6142,181,ER p: 0.0006
6141,182,ER p: 0.0006
6140,183,ER p: 0.0006
6139,184,ER p: 0.0006
6138,185,ER p: 0.0006
6137,186,ER p: 0.0006
6136,187,ER p: 0.0006
6135,188,ER p: 0.0006
6134,189,ER p: 0.0006
6133,190,ER p: 0.0006
6132,191,ER p: 0.0006
6131,192,ER p: 0.0006
6130,193,ER p: 0.0006
6129,194,ER p: 0.0006
6128,195,ER p: 0.0006
6127,196,ER p: 0.0006
6126,197,ER p: 0.0006
6125,198,ER p: 0.0006
6124,199,ER p: 0.0006
6123,200,ER p: 0.0006
6122,201,ER p: 0.0006
6121,202,ER p: 0.0006
6120,203,ER p: 0.0006
6119,204,ER p: 0.0006
6118,205,ER p: 0.0006
6116,206,ER p: 0.0006
6115,207,ER p: 0.0006
6113,208,ER p: 0.0006
6112,209,ER p: 0.0006
6111,210,ER p: 0.0006
6108,211,ER p: 0.0006
6107,212,ER p: 0.0006
6106,213,ER p: 0.0006
6105,214,ER p: 0.0006
6104,215,ER p: 0.0006
6103,216,ER p: 0.0006
6102,217,ER p: 0.0006
6101,218,ER p: 0.0006
6100,219,ER p: 0.0006
6099,220,ER p: 0.0006
6098,221,ER p: 0.0006
6097,222,ER p: 0.0006
6096,223,ER p: 0.0006
6096,224,ER p: 0.0006
6095,225,ER p: 0.0006
6093,226,ER p: 0.0006
6092,227,ER p: 0.0006
6091,228,ER p: 0.0006
6089,229,ER p: 0.0006
6088,230,ER p: 0.0006
6087,231,ER p: 0.0006
6086,232,ER p: 0.0006
6085,233,ER p: 0.0006
6084,234,ER p: 0.0006
6082,235,ER p: 0.0006
6081,236,ER p: 0.0006
6080,237,ER p: 0.0006
6079,238,ER p: 0.0006
6078,239,ER p: 0.0006
6076,240,ER p: 0.0006
6075,241,ER p: 0.0006
6074,242,ER p: 0.0006
6073,243,ER p: 0.0006
6072,244,ER p: 0.0006
6071,245,ER p: 0.0006
6070,246,ER p: 0.0006
6069,247,ER p: 0.0006
6068,248,ER p: 0.0006
6066,249,ER p: 0.0006
6065,250,ER p: 0.0006
6064,251,ER p: 0.0006
6064,252,ER p: 0.0006
6063,253,ER p: 0.0006
6061,254,ER p: 0.0006
6060,255,ER p: 0.0006
6059,256,ER p: 0.0006
6058,257,ER p: 0.0006
6057,258,ER p: 0.0006
6056,259,ER p: 0.0006
6055,260,ER p: 0.0006
6054,261,ER p: 0.0006
6053,262,ER p: 0.0006
6052,263,ER p: 0.0006
6051,264,ER p: 0.0006
6050,265,ER p: 0.0006
6049,266,ER p: 0.0006
6048,267,ER p: 0.0006
6047,268,ER p: 0.0006
6046,269,ER p: 0.0006
6045,270,ER p: 0.0006
6044,271,ER p: 0.0006
6043,272,ER p: 0.0006
6042,273,ER p: 0.0006
6040,274,ER p: 0.0006
6039,275,ER p: 0.0006
6039,276,ER p: 0.0006
6038,277,ER p: 0.0006
6036,278,ER p: 0.0006
6035,279,ER p: 0.0006
6034,280,ER p: 0.0006
6033,281,ER p: 0.0006
6032,282,ER p: 0.0006
6031,283,ER p: 0.0006
6030,284,ER p: 0.0006
6029,285,ER p: 0.0006
6027,286,ER p: 0.0006
6026,287,ER p: 0.0006
6025,288,ER p: 0.0006
6024,289,ER p: 0.0006
6023,290,ER p: 0.0006
6022,291,ER p: 0.0006
6021,292,ER p: 0.0006
6020,293,ER p: 0.0006
6019,294,ER p: 0.0006
6018,295,ER p: 0.0006
6017,296,ER p: 0.0006
6015,297,ER p: 0.0006
6014,298,ER p: 0.0006
6012,299,ER p: 0.0006
6011,300,ER p: 0.0006
6010,301,ER p: 0.0006
6009,302,ER p: 0.0006
6008,303,ER p: 0.0006
6007,304,ER p: 0.0006
6006,305,ER p: 0.0006
6005,306,ER p: 0.0006
6004,307,ER p: 0.0006
6003,308,ER p: 0.0006
6002,309,ER p: 0.0006
6000,310,ER p: 0.0006
5999,311,ER p: 0.0006
5998,312,ER p: 0.0006
5997,313,ER p: 0.0006
5996,314,ER p: 0.0006
5995,315,ER p: 0.0006
5992,316,ER p: 0.0006
5992,317,ER p: 0.0006
5991,318,ER p: 0.0006
5990,319,ER p: 0.0006
5989,320,ER p: 0.0006
5988,321,ER p: 0.0006
5987,322,ER p: 0.0006
5985,323,ER p: 0.0006
5984,324,ER p: 0.0006
5983,325,ER p: 0.0006
5982,326,ER p: 0.0006
5981,327,ER p: 0.0006
5980,328,ER p: 0.0006
5979,329,ER p: 0.0006
5978,330,ER p: 0.0006
5977,331,ER p: 0.0006
5976,332,ER p: 0.0006
5975,333,ER p: 0.0006
5973,334,ER p: 0.0006
5971,335,ER p: 0.0006
5970,336,ER p: 0.0006
5968,337,ER p: 0.0006
5967,338,ER p: 0.0006
5965,339,ER p: 0.0006
5962,340,ER p: 0.0006
5961,341,ER p: 0.0006
5960,342,ER p: 0.0006
5959,343,ER p: 0.0006
5958,344,ER p: 0.0006
5957,345,ER p: 0.0006
5956,346,ER p: 0.0006
5955,347,ER p: 0.0006
5954,348,ER p: 0.0006
5953,349,ER p: 0.0006
5952,350,ER p: 0.0006
5951,351,ER p: 0.0006
5950,352,ER p: 0.0006
5949,353,ER p: 0.0006
5948,354,ER p: 0.0006
5947,355,ER p: 0.0006
5946,356,ER p: 0.0006
5944,357,ER p: 0.0006
5943,358,ER p: 0.0006
5942,359,ER p: 0.0006
5940,360,ER p: 0.0006
5939,361,ER p: 0.0006
5938,362,ER p: 0.0006
5937,363,ER p: 0.0006
5936,364,ER p: 0.0006
5935,365,ER p: 0.0006
5934,366,ER p: 0.0006
5933,367,ER p: 0.0006
5932,368,ER p: 0.0006
5931,369,ER p: 0.0006
5930,370,ER p: 0.0006
5929,371,ER p: 0.0006
5928,372,ER p: 0.0006
5927,373,ER p: 0.0006
5926,374,ER p: 0.0006
5925,375,ER p: 0.0006
5924,376,ER p: 0.0006
5923,377,ER p: 0.0006
5922,378,ER p: 0.0006
5921,379,ER p: 0.0006
5920,380,ER p: 0.0006
5919,381,ER p: 0.0006
5918,382,ER p: 0.0006
5917,383,ER p: 0.0006
5916,384,ER p: 0.0006
5915,385,ER p: 0.0006
5914,386,ER p: 0.0006
5913,387,ER p: 0.0006
5912,388,ER p: 0.0006
5911,389,ER p: 0.0006
5910,390,ER p: 0.0006
5909,391,ER p: 0.0006
5908,392,ER p: 0.0006
5907,393,ER p: 0.0006
5906,394,ER p: 0.0006
5905,395,ER p: 0.0006
5904,396,ER p: 0.0006
5903,397,ER p: 0.0006
5902,398,ER p: 0.0006
5901,399,ER p: 0.0006
5900,400,ER p: 0.0006
5899,401,ER p: 0.0006
5898,402,ER p: 0.0006
5897,403,ER p: 0.0006
5896,404,ER p: 0.0006
5895,405,ER p: 0.0006
5894,406,ER p: 0.0006
5893,407,ER p: 0.0006
5892,408,ER p: 0.0006
5891,409,ER p: 0.0006
5890,410,ER p: 0.0006
5889,411,ER p: 0.0006
5888,412,ER p: 0.0006
5887,413,ER p: 0.0006
5886,414,ER p: 0.0006
5885,415,ER p: 0.0006
5884,416,ER p: 0.0006
5883,417,ER p: 0.0006
5882,418,ER p: 0.0006
5881,419,ER p: 0.0006
5881,420,ER p: 0.0006
5880,421,ER p: 0.0006
5879,422,ER p: 0.0006
5877,423,ER p: 0.0006
5876,424,ER p: 0.0006
5875,425,ER p: 0.0006
5874,426,ER p: 0.0006
5873,427,ER p: 0.0006
5872,428,ER p: 0.0006
5870,429,ER p: 0.0006
5869,430,ER p: 0.0006
5868,431,ER p: 0.0006
5867,432,ER p: 0.0006
5866,433,ER p: 0.0006
5864,434,ER p: 0.0006
5863,435,ER p: 0.0006
5862,436,ER p: 0.0006
5861,437,ER p: 0.0006
5860,438,ER p: 0.0006
5859,439,ER p: 0.0006
5858,440,ER p: 0.0006
5857,441,ER p: 0.0006
5856,442,ER p: 0.0006
5855,443,ER p: 0.0006
5854,444,ER p: 0.0006
5853,445,ER p: 0.0006
5852,446,ER p: 0.0006
5851,447,ER p: 0.0006
5851,448,ER p: 0.0006
5850,449,ER p: 0.0006
5849,450,ER p: 0.0006
5848,451,ER p: 0.0006
5847,452,ER p: 0.0006
5846,453,ER p: 0.0006
5845,454,ER p: 0.0006
5844,455,ER p: 0.0006
5843,456,ER p: 0.0006
5842,457,ER p: 0.0006
5840,458,ER p: 0.0006
5838,459,ER p: 0.0006
5837,460,ER p: 0.0006
5836,461,ER p: 0.0006
5835,462,ER p: 0.0006
5834,463,ER p: 0.0006
5834,464,ER p: 0.0006
5833,465,ER p: 0.0006
5832,466,ER p: 0.0006
5831,467,ER p: 0.0006
5831,468,ER p: 0.0006
5830,469,ER p: 0.0006
5829,470,ER p: 0.0006
5828,471,ER p: 0.0006
5827,472,ER p: 0.0006
5826,473,ER p: 0.0006
5826,474,ER p: 0.0006
5825,475,ER p: 0.0006
5824,476,ER p: 0.0006
5823,477,ER p: 0.0006
5822,478,ER p: 0.0006
5821,479,ER p: 0.0006
5820,480,ER p: 0.0006
5819,481,ER p: 0.0006
5818,482,ER p: 0.0006
5817,483,ER p: 0.0006
5815,484,ER p: 0.0006
5814,485,ER p: 0.0006
5813,486,ER p: 0.0006
5812,487,ER p: 0.0006
5811,488,ER p: 0.0006
5810,489,ER p: 0.0006
5809,490,ER p: 0.0006
5808,491,ER p: 0.0006
5806,492,ER p: 0.0006
5804,493,ER p: 0.0006
5803,494,ER p: 0.0006
5801,495,ER p: 0.0006
5800,496,ER p: 0.0006
5799,497,ER p: 0.0006
5798,498,ER p: 0.0006
5796,499,ER p: 0.0006
5795,500,ER p: 0.0006
5794,501,ER p: 0.0006
5793,502,ER p: 0.0006
5792,503,ER p: 0.0006
5791,504,ER p: 0.0006
5790,505,ER p: 0.0006
5788,506,ER p: 0.0006
5787,507,ER p: 0.0006
5786,508,ER p: 0.0006
5785,509,ER p: 0.0006
5784,510,ER p: 0.0006
5782,511,ER p: 0.0006
5780,512,ER p: 0.0006
5779,513,ER p: 0.0006
5778,514,ER p: 0.0006
5777,515,ER p: 0.0006
5776,516,ER p: 0.0006
5775,517,ER p: 0.0006
5774,518,ER p: 0.0006
5772,519,ER p: 0.0006
5771,520,ER p: 0.0006
5770,521,ER p: 0.0006
5769,522,ER p: 0.0006
5768,523,ER p: 0.0006
5767,524,ER p: 0.0006
5766,525,ER p: 0.0006
5765,526,ER p: 0.0006
5764,527,ER p: 0.0006
5763,528,ER p: 0.0006
5762,529,ER p: 0.0006
5761,530,ER p: 0.0006
5760,531,ER p: 0.0006
5756,532,ER p: 0.0006
5754,533,ER p: 0.0006
5753,534,ER p: 0.0006
5751,535,ER p: 0.0006
5751,536,ER p: 0.0006
5750,537,ER p: 0.0006
5749,538,ER p: 0.0006
5748,539,ER p: 0.0006
5747,540,ER p: 0.0006
5746,541,ER p: 0.0006
5745,542,ER p: 0.0006
5744,543,ER p: 0.0006
5743,544,ER p: 0.0006
5742,545,ER p: 0.0006
5741,546,ER p: 0.0006
5740,547,ER p: 0.0006
5739,548,ER p: 0.0006
5737,549,ER p: 0.0006
5736,550,ER p: 0.0006
5735,551,ER p: 0.0006
5734,552,ER p: 0.0006
5733,553,ER p: 0.0006
5733,554,ER p: 0.0006
5732,555,ER p: 0.0006
5731,556,ER p: 0.0006
5729,557,ER p: 0.0006
5728,558,ER p: 0.0006
5727,559,ER p: 0.0006
5726,560,ER p: 0.0006
5725,561,ER p: 0.0006
5725,562,ER p: 0.0006
5724,563,ER p: 0.0006
5723,564,ER p: 0.0006
5722,565,ER p: 0.0006
5721,566,ER p: 0.0006
5720,567,ER p: 0.0006
5719,568,ER p: 0.0006
5717,569,ER p: 0.0006
5716,570,ER p: 0.0006
5715,571,ER p: 0.0006
5714,572,ER p: 0.0006
5713,573,ER p: 0.0006
5712,574,ER p: 0.0006
5710,575,ER p: 0.0006
5709,576,ER p: 0.0006
5708,577,ER p: 0.0006
5707,578,ER p: 0.0006
5706,579,ER p: 0.0006
5705,580,ER p: 0.0006
5704,581,ER p: 0.0006
5702,582,ER p: 0.0006
5701,583,ER p: 0.0006
5700,584,ER p: 0.0006
5699,585,ER p: 0.0006
5698,586,ER p: 0.0006
5697,587,ER p: 0.0006
5695,588,ER p: 0.0006
5694,589,ER p: 0.0006
5693,590,ER p: 0.0006
5691,591,ER p: 0.0006
5690,592,ER p: 0.0006
5689,593,ER p: 0.0006
5688,594,ER p: 0.0006
5687,595,ER p: 0.0006
5686,596,ER p: 0.0006
5685,597,ER p: 0.0006
5684,598,ER p: 0.0006
5682,599,ER p: 0.0006
5681,600,ER p: 0.0006
5679,601,ER p: 0.0006
5677,602,ER p: 0.0006
5676,603,ER p: 0.0006
5675,604,ER p: 0.0006
5674,605,ER p: 0.0006
5673,606,ER p: 0.0006
5672,607,ER p: 0.0006
5671,608,ER p: 0.0006
5670,609,ER p: 0.0006
5669,610,ER p: 0.0006
5668,611,ER p: 0.0006
5667,612,ER p: 0.0006
5666,613,ER p: 0.0006
5665,614,ER p: 0.0006
5664,615,ER p: 0.0006
5663,616,ER p: 0.0006
5662,617,ER p: 0.0006
5661,618,ER p: 0.0006
5660,619,ER p: 0.0006
5659,620,ER p: 0.0006
5658,621,ER p: 0.0006
5657,622,ER p: 0.0006
5656,623,ER p: 0.0006
5655,624,ER p: 0.0006
5654,625,ER p: 0.0006
5653,626,ER p: 0.0006
5652,627,ER p: 0.0006
5651,628,ER p: 0.0006
5650,629,ER p: 0.0006
5649,630,ER p: 0.0006
5647,631,ER p: 0.0006
5646,632,ER p: 0.0006
5645,633,ER p: 0.0006
5644,634,ER p: 0.0006
5643,635,ER p: 0.0006
5641,636,ER p: 0.0006
5640,637,ER p: 0.0006
5639,638,ER p: 0.0006
5638,639,ER p: 0.0006
5637,640,ER p: 0.0006
5636,641,ER p: 0.0006
5635,642,ER p: 0.0006
5634,643,ER p: 0.0006
5633,644,ER p: 0.0006
5632,645,ER p: 0.0006
5631,646,ER p: 0.0006
5630,647,ER p: 0.0006
5629,648,ER p: 0.0006
5628,649,ER p: 0.0006
5627,650,ER p: 0.0006
5626,651,ER p: 0.0006
5625,652,ER p: 0.0006
5624,653,ER p: 0.0006
5623,654,ER p: 0.0006
5621,655,ER p: 0.0006
5619,656,ER p: 0.0006
5618,657,ER p: 0.0006
5617,658,ER p: 0.0006
5616,659,ER p: 0.0006
5615,660,ER p: 0.0006
5614,661,ER p: 0.0006
5613,662,ER p: 0.0006
5612,663,ER p: 0.0006
5610,664,ER p: 0.0006
5609,665,ER p: 0.0006
5608,666,ER p: 0.0006
5607,667,ER p: 0.0006
5606,668,ER p: 0.0006
5605,669,ER p: 0.0006
5604,670,ER p: 0.0006
5602,671,ER p: 0.0006
5601,672,ER p: 0.0006
5600,673,ER p: 0.0006
5599,674,ER p: 0.0006
5598,675,ER p: 0.0006
5597,676,ER p: 0.0006
5596,677,ER p: 0.0006
5595,678,ER p: 0.0006
5594,679,ER p: 0.0006
5593,680,ER p: 0.0006
5592,681,ER p: 0.0006
5588,682,ER p: 0.0006
5587,683,ER p: 0.0006
5586,684,ER p: 0.0006
5585,685,ER p: 0.0006
5584,686,ER p: 0.0006
5583,687,ER p: 0.0006
5581,688,ER p: 0.0006
5580,689,ER p: 0.0006
5579,690,ER p: 0.0006
5578,691,ER p: 0.0006
5577,692,ER p: 0.0006
5576,693,ER p: 0.0006
5575,694,ER p: 0.0006
5574,695,ER p: 0.0006
5573,696,ER p: 0.0006
5572,697,ER p: 0.0006
5571,698,ER p: 0.0006
5570,699,ER p: 0.0006
5569,700,ER p: 0.0006
5567,701,ER p: 0.0006
5566,702,ER p: 0.0006
5565,703,ER p: 0.0006
5564,704,ER p: 0.0006
5563,705,ER p: 0.0006
5562,706,ER p: 0.0006
5561,707,ER p: 0.0006
5560,708,ER p: 0.0006
5559,709,ER p: 0.0006
5558,710,ER p: 0.0006
5557,711,ER p: 0.0006
5556,712,ER p: 0.0006
5555,713,ER p: 0.0006
5554,714,ER p: 0.0006
5552,715,ER p: 0.0006
5551,716,ER p: 0.0006
5550,717,ER p: 0.0006
5549,718,ER p: 0.0006
5548,719,ER p: 0.0006
5547,720,ER p: 0.0006
5546,721,ER p: 0.0006
5545,722,ER p: 0.0006
5544,723,ER p: 0.0006
5544,724,ER p: 0.0006
5543,725,ER p: 0.0006
5542,726,ER p: 0.0006
5541,727,ER p: 0.0006
5541,728,ER p: 0.0006
5540,729,ER p: 0.0006
5539,730,ER p: 0.0006
5537,731,ER p: 0.0006
5536,732,ER p: 0.0006
5535,733,ER p: 0.0006
5534,734,ER p: 0.0006
5533,735,ER p: 0.0006
5530,736,ER p: 0.0006
5529,737,ER p: 0.0006
5528,738,ER p: 0.0006
5527,739,ER p: 0.0006
5526,740,ER p: 0.0006
5524,741,ER p: 0.0006
5523,742,ER p: 0.0006
5522,743,ER p: 0.0006
5521,744,ER p: 0.0006
5519,745,ER p: 0.0006
5518,746,ER p: 0.0006
5517,747,ER p: 0.0006
5516,748,ER p: 0.0006
5515,749,ER p: 0.0006
5514,750,ER p: 0.0006
5513,751,ER p: 0.0006
5512,752,ER p: 0.0006
5511,753,ER p: 0.0006
5510,754,ER p: 0.0006
5509,755,ER p: 0.0006
5508,756,ER p: 0.0006
5507,757,ER p: 0.0006
5506,758,ER p: 0.0006
5505,759,ER p: 0.0006
5504,760,ER p: 0.0006
5503,761,ER p: 0.0006
5502,762,ER p: 0.0006
5501,763,ER p: 0.0006
5500,764,ER p: 0.0006
5499,765,ER p: 0.0006
5498,766,ER p: 0.0006
5497,767,ER p: 0.0006
5496,768,ER p: 0.0006
5495,769,ER p: 0.0006
5494,770,ER p: 0.0006
5493,771,ER p: 0.0006
5491,772,ER p: 0.0006
5490,773,ER p: 0.0006
5489,774,ER p: 0.0006
5488,775,ER p: 0.0006
5487,776,ER p: 0.0006
5485,777,ER p: 0.0006
5484,778,ER p: 0.0006
5483,779,ER p: 0.0006
5481,780,ER p: 0.0006
5479,781,ER p: 0.0006
5478,782,ER p: 0.0006
5477,783,ER p: 0.0006
5476,784,ER p: 0.0006
5475,785,ER p: 0.0006
5474,786,ER p: 0.0006
5473,787,ER p: 0.0006
5472,788,ER p: 0.0006
5471,789,ER p: 0.0006
5470,790,ER p: 0.0006
5469,791,ER p: 0.0006
5468,792,ER p: 0.0006
5467,793,ER p: 0.0006
5466,794,ER p: 0.0006
5464,795,ER p: 0.0006
5463,796,ER p: 0.0006
5462,797,ER p: 0.0006
5461,798,ER p: 0.0006
5461,799,ER p: 0.0006
5460,800,ER p: 0.0006
5459,801,ER p: 0.0006
5458,802,ER p: 0.0006
5458,803,ER p: 0.0006
5457,804,ER p: 0.0006
5456,805,ER p: 0.0006
5455,806,ER p: 0.0006
5454,807,ER p: 0.0006
5453,808,ER p: 0.0006
5452,809,ER p: 0.0006
5451,810,ER p: 0.0006
5450,811,ER p: 0.0006
5449,812,ER p: 0.0006
5448,813,ER p: 0.0006
5447,814,ER p: 0.0006
5446,815,ER p: 0.0006
5445,816,ER p: 0.0006
5444,817,ER p: 0.0006
5443,818,ER p: 0.0006
5442,819,ER p: 0.0006
5441,820,ER p: 0.0006
5440,821,ER p: 0.0006
5439,822,ER p: 0.0006
5438,823,ER p: 0.0006
5436,824,ER p: 0.0006
5435,825,ER p: 0.0006
5432,826,ER p: 0.0006
5431,827,ER p: 0.0006
5430,828,ER p: 0.0006
5429,829,ER p: 0.0006
5428,830,ER p: 0.0006
5428,831,ER p: 0.0006
5427,832,ER p: 0.0006
5426,833,ER p: 0.0006
5426,834,ER p: 0.0006
5425,835,ER p: 0.0006
5424,836,ER p: 0.0006
5423,837,ER p: 0.0006
5422,838,ER p: 0.0006
5421,839,ER p: 0.0006
5420,840,ER p: 0.0006
5419,841,ER p: 0.0006
5418,842,ER p: 0.0006
5417,843,ER p: 0.0006
5416,844,ER p: 0.0006
5416,845,ER p: 0.0006
5415,846,ER p: 0.0006
5414,847,ER p: 0.0006
5413,848,ER p: 0.0006
5412,849,ER p: 0.0006
5411,850,ER p: 0.0006
5410,851,ER p: 0.0006
5408,852,ER p: 0.0006
5407,853,ER p: 0.0006
5406,854,ER p: 0.0006
5404,855,ER p: 0.0006
5403,856,ER p: 0.0006
5402,857,ER p: 0.0006
5401,858,ER p: 0.0006
5400,859,ER p: 0.0006
5399,860,ER p: 0.0006
5398,861,ER p: 0.0006
5397,862,ER p: 0.0006
5395,863,ER p: 0.0006
5394,864,ER p: 0.0006
5393,865,ER p: 0.0006
5392,866,ER p: 0.0006
5391,867,ER p: 0.0006
5390,868,ER p: 0.0006
5389,869,ER p: 0.0006
5388,870,ER p: 0.0006
5387,871,ER p: 0.0006
5386,872,ER p: 0.0006
5385,873,ER p: 0.0006
5384,874,ER p: 0.0006
5382,875,ER p: 0.0006
5381,876,ER p: 0.0006
5380,877,ER p: 0.0006
5379,878,ER p: 0.0006
5378,879,ER p: 0.0006
5377,880,ER p: 0.0006
5376,881,ER p: 0.0006
5375,882,ER p: 0.0006
5374,883,ER p: 0.0006
5373,884,ER p: 0.0006
5372,885,ER p: 0.0006
5371,886,ER p: 0.0006
5370,887,ER p: 0.0006
5369,888,ER p: 0.0006
5368,889,ER p: 0.0006
5367,890,ER p: 0.0006
5366,891,ER p: 0.0006
5365,892,ER p: 0.0006
5364,893,ER p: 0.0006
5363,894,ER p: 0.0006
5361,895,ER p: 0.0006
5360,896,ER p: 0.0006
5358,897,ER p: 0.0006
5357,898,ER p: 0.0006
5356,899,ER p: 0.0006
5355,900,ER p: 0.0006
5354,901,ER p: 0.0006
5353,902,ER p: 0.0006
5352,903,ER p: 0.0006
5351,904,ER p: 0.0006
5350,905,ER p: 0.0006
5349,906,ER p: 0.0006
5347,907,ER p: 0.0006
5346,908,ER p: 0.0006
5345,909,ER p: 0.0006
5342,910,ER p: 0.0006
5340,911,ER p: 0.0006
5339,912,ER p: 0.0006
5338,913,ER p: 0.0006
5337,914,ER p: 0.0006
5336,915,ER p: 0.0006
5335,916,ER p: 0.0006
5334,917,ER p: 0.0006
5333,918,ER p: 0.0006
5332,919,ER p: 0.0006
5331,920,ER p: 0.0006
5330,921,ER p: 0.0006
5329,922,ER p: 0.0006
5328,923,ER p: 0.0006
5327,924,ER p: 0.0006
5326,925,ER p: 0.0006
5322,926,ER p: 0.0006
5321,927,ER p: 0.0006
5320,928,ER p: 0.0006
5319,929,ER p: 0.0006
