dim_CC_maxs,index,key
6016,287,ER p: 0.0006
6014,288,ER p: 0.0006
6013,289,ER p: 0.0006
6012,290,ER p: 0.0006
6011,291,ER p: 0.0006
6010,292,ER p: 0.0006
6009,293,ER p: 0.0006
6009,294,ER p: 0.0006
6008,295,ER p: 0.0006
6007,296,ER p: 0.0006
6006,297,ER p: 0.0006
6005,298,ER p: 0.0006
6004,299,ER p: 0.0006
6002,300,ER p: 0.0006
6001,301,ER p: 0.0006
6000,302,ER p: 0.0006
5999,303,ER p: 0.0006
5998,304,ER p: 0.0006
5997,305,ER p: 0.0006
5996,306,ER p: 0.0006
5995,307,ER p: 0.0006
5994,308,ER p: 0.0006
5993,309,ER p: 0.0006
5991,310,ER p: 0.0006
5990,311,ER p: 0.0006
5989,312,ER p: 0.0006
5988,313,ER p: 0.0006
5987,314,ER p: 0.0006
5986,315,ER p: 0.0006
5985,316,ER p: 0.0006
5984,317,ER p: 0.0006
5983,318,ER p: 0.0006
5982,319,ER p: 0.0006
5980,320,ER p: 0.0006
5979,321,ER p: 0.0006
5978,322,ER p: 0.0006
5977,323,ER p: 0.0006
5976,324,ER p: 0.0006
5975,325,ER p: 0.0006
5974,326,ER p: 0.0006
5972,327,ER p: 0.0006
5971,328,ER p: 0.0006
5971,329,ER p: 0.0006
5969,330,ER p: 0.0006
5968,331,ER p: 0.0006
5967,332,ER p: 0.0006
5966,333,ER p: 0.0006
5965,334,ER p: 0.0006
5963,335,ER p: 0.0006
5962,336,ER p: 0.0006
5961,337,ER p: 0.0006
5960,338,ER p: 0.0006
5959,339,ER p: 0.0006
5958,340,ER p: 0.0006
5957,341,ER p: 0.0006
5956,342,ER p: 0.0006
5956,343,ER p: 0.0006
5955,344,ER p: 0.0006
5954,345,ER p: 0.0006
5953,346,ER p: 0.0006
5952,347,ER p: 0.0006
5951,348,ER p: 0.0006
5950,349,ER p: 0.0006
5949,350,ER p: 0.0006
5948,351,ER p: 0.0006
5947,352,ER p: 0.0006
5946,353,ER p: 0.0006
5944,354,ER p: 0.0006
5944,355,ER p: 0.0006
5943,356,ER p: 0.0006
5942,357,ER p: 0.0006
5941,358,ER p: 0.0006
5940,359,ER p: 0.0006
5939,360,ER p: 0.0006
5938,361,ER p: 0.0006
5937,362,ER p: 0.0006
5936,363,ER p: 0.0006
5934,364,ER p: 0.0006
5933,365,ER p: 0.0006
5932,366,ER p: 0.0006
5931,367,ER p: 0.0006
5930,368,ER p: 0.0006
5929,369,ER p: 0.0006
5928,370,ER p: 0.0006
5927,371,ER p: 0.0006
5926,372,ER p: 0.0006
5925,373,ER p: 0.0006
5924,374,ER p: 0.0006
5923,375,ER p: 0.0006
5922,376,ER p: 0.0006
5921,377,ER p: 0.0006
5920,378,ER p: 0.0006
5919,379,ER p: 0.0006
5918,380,ER p: 0.0006
5917,381,ER p: 0.0006
5916,382,ER p: 0.0006
5915,383,ER p: 0.0006
5914,384,ER p: 0.0006
5913,385,ER p: 0.0006
5913,386,ER p: 0.0006
5912,387,ER p: 0.0006
5911,388,ER p: 0.0006
5910,389,ER p: 0.0006
5909,390,ER p: 0.0006
5908,391,ER p: 0.0006
5907,392,ER p: 0.0006
5906,393,ER p: 0.0006
5905,394,ER p: 0.0006
5904,395,ER p: 0.0006
5903,396,ER p: 0.0006
5903,397,ER p: 0.0006
5902,398,ER p: 0.0006
5900,399,ER p: 0.0006
5899,400,ER p: 0.0006
5898,401,ER p: 0.0006
5897,402,ER p: 0.0006
5896,403,ER p: 0.0006
5894,404,ER p: 0.0006
5893,405,ER p: 0.0006
5892,406,ER p: 0.0006
5891,407,ER p: 0.0006
5890,408,ER p: 0.0006
5888,409,ER p: 0.0006
5887,410,ER p: 0.0006
5886,411,ER p: 0.0006
5885,412,ER p: 0.0006
5884,413,ER p: 0.0006
5883,414,ER p: 0.0006
5882,415,ER p: 0.0006
5881,416,ER p: 0.0006
5880,417,ER p: 0.0006
5878,418,ER p: 0.0006
5877,419,ER p: 0.0006
5877,420,ER p: 0.0006
5876,421,ER p: 0.0006
5875,422,ER p: 0.0006
5874,423,ER p: 0.0006
5873,424,ER p: 0.0006
5871,425,ER p: 0.0006
5870,426,ER p: 0.0006
5869,427,ER p: 0.0006
5868,428,ER p: 0.0006
5867,429,ER p: 0.0006
5867,430,ER p: 0.0006
5866,431,ER p: 0.0006
5864,432,ER p: 0.0006
5863,433,ER p: 0.0006
5862,434,ER p: 0.0006
5861,435,ER p: 0.0006
5860,436,ER p: 0.0006
5859,437,ER p: 0.0006
5858,438,ER p: 0.0006
5857,439,ER p: 0.0006
5856,440,ER p: 0.0006
5855,441,ER p: 0.0006
5854,442,ER p: 0.0006
5852,443,ER p: 0.0006
5851,444,ER p: 0.0006
5850,445,ER p: 0.0006
5849,446,ER p: 0.0006
5848,447,ER p: 0.0006
5847,448,ER p: 0.0006
5846,449,ER p: 0.0006
5845,450,ER p: 0.0006
5844,451,ER p: 0.0006
5842,452,ER p: 0.0006
5841,453,ER p: 0.0006
5840,454,ER p: 0.0006
5839,455,ER p: 0.0006
5838,456,ER p: 0.0006
5837,457,ER p: 0.0006
5836,458,ER p: 0.0006
5835,459,ER p: 0.0006
5834,460,ER p: 0.0006
5833,461,ER p: 0.0006
5832,462,ER p: 0.0006
5831,463,ER p: 0.0006
5830,464,ER p: 0.0006
5829,465,ER p: 0.0006
5828,466,ER p: 0.0006
5824,467,ER p: 0.0006
5823,468,ER p: 0.0006
5821,469,ER p: 0.0006
5820,470,ER p: 0.0006
5819,471,ER p: 0.0006
5818,472,ER p: 0.0006
5817,473,ER p: 0.0006
5816,474,ER p: 0.0006
5815,475,ER p: 0.0006
5814,476,ER p: 0.0006
5813,477,ER p: 0.0006
5812,478,ER p: 0.0006
5811,479,ER p: 0.0006
5809,480,ER p: 0.0006
5808,481,ER p: 0.0006
5807,482,ER p: 0.0006
5806,483,ER p: 0.0006
5805,484,ER p: 0.0006
5804,485,ER p: 0.0006
5803,486,ER p: 0.0006
5802,487,ER p: 0.0006
5801,488,ER p: 0.0006
5800,489,ER p: 0.0006
5799,490,ER p: 0.0006
5798,491,ER p: 0.0006
5797,492,ER p: 0.0006
5796,493,ER p: 0.0006
5795,494,ER p: 0.0006
5793,495,ER p: 0.0006
5792,496,ER p: 0.0006
5791,497,ER p: 0.0006
5790,498,ER p: 0.0006
5789,499,ER p: 0.0006
5788,500,ER p: 0.0006
5786,501,ER p: 0.0006
5785,502,ER p: 0.0006
5784,503,ER p: 0.0006
5783,504,ER p: 0.0006
5782,505,ER p: 0.0006
5781,506,ER p: 0.0006
5780,507,ER p: 0.0006
5779,508,ER p: 0.0006
5778,509,ER p: 0.0006
5777,510,ER p: 0.0006
5776,511,ER p: 0.0006
5775,512,ER p: 0.0006
5774,513,ER p: 0.0006
5772,514,ER p: 0.0006
5771,515,ER p: 0.0006
5769,516,ER p: 0.0006
5769,517,ER p: 0.0006
5768,518,ER p: 0.0006
5767,519,ER p: 0.0006
5766,520,ER p: 0.0006
5765,521,ER p: 0.0006
5764,522,ER p: 0.0006
5764,523,ER p: 0.0006
5763,524,ER p: 0.0006
5762,525,ER p: 0.0006
5761,526,ER p: 0.0006
5760,527,ER p: 0.0006
5759,528,ER p: 0.0006
5758,529,ER p: 0.0006
5757,530,ER p: 0.0006
5756,531,ER p: 0.0006
5755,532,ER p: 0.0006
5754,533,ER p: 0.0006
5753,534,ER p: 0.0006
5752,535,ER p: 0.0006
5751,536,ER p: 0.0006
5750,537,ER p: 0.0006
5749,538,ER p: 0.0006
5748,539,ER p: 0.0006
5747,540,ER p: 0.0006
5746,541,ER p: 0.0006
5745,542,ER p: 0.0006
5744,543,ER p: 0.0006
5742,544,ER p: 0.0006
5741,545,ER p: 0.0006
5740,546,ER p: 0.0006
5740,547,ER p: 0.0006
5739,548,ER p: 0.0006
5738,549,ER p: 0.0006
5737,550,ER p: 0.0006
5735,551,ER p: 0.0006
5734,552,ER p: 0.0006
5733,553,ER p: 0.0006
5732,554,ER p: 0.0006
5731,555,ER p: 0.0006
5730,556,ER p: 0.0006
5729,557,ER p: 0.0006
5728,558,ER p: 0.0006
5727,559,ER p: 0.0006
5725,560,ER p: 0.0006
5724,561,ER p: 0.0006
5723,562,ER p: 0.0006
5722,563,ER p: 0.0006
5721,564,ER p: 0.0006
5720,565,ER p: 0.0006
5719,566,ER p: 0.0006
5718,567,ER p: 0.0006
5717,568,ER p: 0.0006
5716,569,ER p: 0.0006
5715,570,ER p: 0.0006
5714,571,ER p: 0.0006
5713,572,ER p: 0.0006
5712,573,ER p: 0.0006
5711,574,ER p: 0.0006
5710,575,ER p: 0.0006
5709,576,ER p: 0.0006
5708,577,ER p: 0.0006
5707,578,ER p: 0.0006
5706,579,ER p: 0.0006
5705,580,ER p: 0.0006
5704,581,ER p: 0.0006
5703,582,ER p: 0.0006
5702,583,ER p: 0.0006
5702,584,ER p: 0.0006
5701,585,ER p: 0.0006
5700,586,ER p: 0.0006
5699,587,ER p: 0.0006
5698,588,ER p: 0.0006
5697,589,ER p: 0.0006
5696,590,ER p: 0.0006
5694,591,ER p: 0.0006
5692,592,ER p: 0.0006
5691,593,ER p: 0.0006
5690,594,ER p: 0.0006
5689,595,ER p: 0.0006
5688,596,ER p: 0.0006
5687,597,ER p: 0.0006
5686,598,ER p: 0.0006
5685,599,ER p: 0.0006
5684,600,ER p: 0.0006
5683,601,ER p: 0.0006
5682,602,ER p: 0.0006
5681,603,ER p: 0.0006
5680,604,ER p: 0.0006
5679,605,ER p: 0.0006
5678,606,ER p: 0.0006
5677,607,ER p: 0.0006
5676,608,ER p: 0.0006
5675,609,ER p: 0.0006
5673,610,ER p: 0.0006
5672,611,ER p: 0.0006
5671,612,ER p: 0.0006
5670,613,ER p: 0.0006
5669,614,ER p: 0.0006
5668,615,ER p: 0.0006
5667,616,ER p: 0.0006
5666,617,ER p: 0.0006
5665,618,ER p: 0.0006
5664,619,ER p: 0.0006
5663,620,ER p: 0.0006
5661,621,ER p: 0.0006
5660,622,ER p: 0.0006
5660,623,ER p: 0.0006
5659,624,ER p: 0.0006
5657,625,ER p: 0.0006
5656,626,ER p: 0.0006
5655,627,ER p: 0.0006
5654,628,ER p: 0.0006
5653,629,ER p: 0.0006
5652,630,ER p: 0.0006
5651,631,ER p: 0.0006
5649,632,ER p: 0.0006
5648,633,ER p: 0.0006
5647,634,ER p: 0.0006
5646,635,ER p: 0.0006
5645,636,ER p: 0.0006
5644,637,ER p: 0.0006
5642,638,ER p: 0.0006
5640,639,ER p: 0.0006
5638,640,ER p: 0.0006
5637,641,ER p: 0.0006
5636,642,ER p: 0.0006
5631,643,ER p: 0.0006
5630,644,ER p: 0.0006
5629,645,ER p: 0.0006
5628,646,ER p: 0.0006
5627,647,ER p: 0.0006
5626,648,ER p: 0.0006
5625,649,ER p: 0.0006
5624,650,ER p: 0.0006
5624,651,ER p: 0.0006
5623,652,ER p: 0.0006
5622,653,ER p: 0.0006
5621,654,ER p: 0.0006
5620,655,ER p: 0.0006
5619,656,ER p: 0.0006
5618,657,ER p: 0.0006
5617,658,ER p: 0.0006
5616,659,ER p: 0.0006
5615,660,ER p: 0.0006
5614,661,ER p: 0.0006
5612,662,ER p: 0.0006
5612,663,ER p: 0.0006
5611,664,ER p: 0.0006
5610,665,ER p: 0.0006
5608,666,ER p: 0.0006
5607,667,ER p: 0.0006
5606,668,ER p: 0.0006
5605,669,ER p: 0.0006
5604,670,ER p: 0.0006
5603,671,ER p: 0.0006
5602,672,ER p: 0.0006
5601,673,ER p: 0.0006
5600,674,ER p: 0.0006
5598,675,ER p: 0.0006
5597,676,ER p: 0.0006
5596,677,ER p: 0.0006
5594,678,ER p: 0.0006
5593,679,ER p: 0.0006
5592,680,ER p: 0.0006
5591,681,ER p: 0.0006
5590,682,ER p: 0.0006
5589,683,ER p: 0.0006
5588,684,ER p: 0.0006
5587,685,ER p: 0.0006
5586,686,ER p: 0.0006
5585,687,ER p: 0.0006
5584,688,ER p: 0.0006
5583,689,ER p: 0.0006
5582,690,ER p: 0.0006
5582,691,ER p: 0.0006
5581,692,ER p: 0.0006
5580,693,ER p: 0.0006
5579,694,ER p: 0.0006
5578,695,ER p: 0.0006
5577,696,ER p: 0.0006
5577,697,ER p: 0.0006
5576,698,ER p: 0.0006
5575,699,ER p: 0.0006
5574,700,ER p: 0.0006
5573,701,ER p: 0.0006
5572,702,ER p: 0.0006
5570,703,ER p: 0.0006
5569,704,ER p: 0.0006
5568,705,ER p: 0.0006
5567,706,ER p: 0.0006
5566,707,ER p: 0.0006
5565,708,ER p: 0.0006
5564,709,ER p: 0.0006
5563,710,ER p: 0.0006
5562,711,ER p: 0.0006
5561,712,ER p: 0.0006
5560,713,ER p: 0.0006
5557,714,ER p: 0.0006
5556,715,ER p: 0.0006
5555,716,ER p: 0.0006
5554,717,ER p: 0.0006
5552,718,ER p: 0.0006
5551,719,ER p: 0.0006
5548,720,ER p: 0.0006
5547,721,ER p: 0.0006
5546,722,ER p: 0.0006
5545,723,ER p: 0.0006
5544,724,ER p: 0.0006
5543,725,ER p: 0.0006
5540,726,ER p: 0.0006
5539,727,ER p: 0.0006
5538,728,ER p: 0.0006
5537,729,ER p: 0.0006
5536,730,ER p: 0.0006
5535,731,ER p: 0.0006
5535,732,ER p: 0.0006
5534,733,ER p: 0.0006
5533,734,ER p: 0.0006
5532,735,ER p: 0.0006
5531,736,ER p: 0.0006
5530,737,ER p: 0.0006
5529,738,ER p: 0.0006
5528,739,ER p: 0.0006
5527,740,ER p: 0.0006
5526,741,ER p: 0.0006
5525,742,ER p: 0.0006
5524,743,ER p: 0.0006
5524,744,ER p: 0.0006
5522,745,ER p: 0.0006
5521,746,ER p: 0.0006
5520,747,ER p: 0.0006
5519,748,ER p: 0.0006
5518,749,ER p: 0.0006
5517,750,ER p: 0.0006
5516,751,ER p: 0.0006
5515,752,ER p: 0.0006
5514,753,ER p: 0.0006
5513,754,ER p: 0.0006
5512,755,ER p: 0.0006
5511,756,ER p: 0.0006
5511,757,ER p: 0.0006
5510,758,ER p: 0.0006
5509,759,ER p: 0.0006
5508,760,ER p: 0.0006
5507,761,ER p: 0.0006
5506,762,ER p: 0.0006
5505,763,ER p: 0.0006
5504,764,ER p: 0.0006
5503,765,ER p: 0.0006
5502,766,ER p: 0.0006
5501,767,ER p: 0.0006
5500,768,ER p: 0.0006
5499,769,ER p: 0.0006
5498,770,ER p: 0.0006
5497,771,ER p: 0.0006
5496,772,ER p: 0.0006
5495,773,ER p: 0.0006
5494,774,ER p: 0.0006
5493,775,ER p: 0.0006
5490,776,ER p: 0.0006
5489,777,ER p: 0.0006
5488,778,ER p: 0.0006
5487,779,ER p: 0.0006
5486,780,ER p: 0.0006
5485,781,ER p: 0.0006
5484,782,ER p: 0.0006
5483,783,ER p: 0.0006
5482,784,ER p: 0.0006
5481,785,ER p: 0.0006
5480,786,ER p: 0.0006
5479,787,ER p: 0.0006
5478,788,ER p: 0.0006
5477,789,ER p: 0.0006
5476,790,ER p: 0.0006
5475,791,ER p: 0.0006
5474,792,ER p: 0.0006
5473,793,ER p: 0.0006
5471,794,ER p: 0.0006
5470,795,ER p: 0.0006
5467,796,ER p: 0.0006
5466,797,ER p: 0.0006
5465,798,ER p: 0.0006
5464,799,ER p: 0.0006
5463,800,ER p: 0.0006
5462,801,ER p: 0.0006
5461,802,ER p: 0.0006
5460,803,ER p: 0.0006
5459,804,ER p: 0.0006
5458,805,ER p: 0.0006
5457,806,ER p: 0.0006
5456,807,ER p: 0.0006
5455,808,ER p: 0.0006
5454,809,ER p: 0.0006
5453,810,ER p: 0.0006
5452,811,ER p: 0.0006
5451,812,ER p: 0.0006
5450,813,ER p: 0.0006
5448,814,ER p: 0.0006
5446,815,ER p: 0.0006
5445,816,ER p: 0.0006
5444,817,ER p: 0.0006
5443,818,ER p: 0.0006
5442,819,ER p: 0.0006
5441,820,ER p: 0.0006
5440,821,ER p: 0.0006
5439,822,ER p: 0.0006
5438,823,ER p: 0.0006
5437,824,ER p: 0.0006
5436,825,ER p: 0.0006
5435,826,ER p: 0.0006
5434,827,ER p: 0.0006
5433,828,ER p: 0.0006
5432,829,ER p: 0.0006
5431,830,ER p: 0.0006
5430,831,ER p: 0.0006
5429,832,ER p: 0.0006
5428,833,ER p: 0.0006
5427,834,ER p: 0.0006
5426,835,ER p: 0.0006
5425,836,ER p: 0.0006
5424,837,ER p: 0.0006
5422,838,ER p: 0.0006
5421,839,ER p: 0.0006
5420,840,ER p: 0.0006
5419,841,ER p: 0.0006
5418,842,ER p: 0.0006
5417,843,ER p: 0.0006
5416,844,ER p: 0.0006
5415,845,ER p: 0.0006
5413,846,ER p: 0.0006
5412,847,ER p: 0.0006
5410,848,ER p: 0.0006
5409,849,ER p: 0.0006
5408,850,ER p: 0.0006
5406,851,ER p: 0.0006
5405,852,ER p: 0.0006
5404,853,ER p: 0.0006
5403,854,ER p: 0.0006
5402,855,ER p: 0.0006
5401,856,ER p: 0.0006
5400,857,ER p: 0.0006
5399,858,ER p: 0.0006
5397,859,ER p: 0.0006
5396,860,ER p: 0.0006
5395,861,ER p: 0.0006
5394,862,ER p: 0.0006
5393,863,ER p: 0.0006
5392,864,ER p: 0.0006
5390,865,ER p: 0.0006
5389,866,ER p: 0.0006
5389,867,ER p: 0.0006
5388,868,ER p: 0.0006
5387,869,ER p: 0.0006
5386,870,ER p: 0.0006
5385,871,ER p: 0.0006
5384,872,ER p: 0.0006
5383,873,ER p: 0.0006
5381,874,ER p: 0.0006
5380,875,ER p: 0.0006
5379,876,ER p: 0.0006
5378,877,ER p: 0.0006
5377,878,ER p: 0.0006
5376,879,ER p: 0.0006
5375,880,ER p: 0.0006
5373,881,ER p: 0.0006
5370,882,ER p: 0.0006
5369,883,ER p: 0.0006
5368,884,ER p: 0.0006
5366,885,ER p: 0.0006
5365,886,ER p: 0.0006
5364,887,ER p: 0.0006
5363,888,ER p: 0.0006
5361,889,ER p: 0.0006
5360,890,ER p: 0.0006
5358,891,ER p: 0.0006
5357,892,ER p: 0.0006
5356,893,ER p: 0.0006
5355,894,ER p: 0.0006
5354,895,ER p: 0.0006
5353,896,ER p: 0.0006
5352,897,ER p: 0.0006
5351,898,ER p: 0.0006
5350,899,ER p: 0.0006
5348,900,ER p: 0.0006
5347,901,ER p: 0.0006
5346,902,ER p: 0.0006
5345,903,ER p: 0.0006
5344,904,ER p: 0.0006
5340,905,ER p: 0.0006
5337,906,ER p: 0.0006
5336,907,ER p: 0.0006
5335,908,ER p: 0.0006
5334,909,ER p: 0.0006
5333,910,ER p: 0.0006
5332,911,ER p: 0.0006
5331,912,ER p: 0.0006
5330,913,ER p: 0.0006
5329,914,ER p: 0.0006
5328,915,ER p: 0.0006
5327,916,ER p: 0.0006
5326,917,ER p: 0.0006
5325,918,ER p: 0.0006
5324,919,ER p: 0.0006
5323,920,ER p: 0.0006
5322,921,ER p: 0.0006
5321,922,ER p: 0.0006
5320,923,ER p: 0.0006
5319,924,ER p: 0.0006
5318,925,ER p: 0.0006
5317,926,ER p: 0.0006
5316,927,ER p: 0.0006
5316,928,ER p: 0.0006
5314,929,ER p: 0.0006
5313,930,ER p: 0.0006
5312,931,ER p: 0.0006
5311,932,ER p: 0.0006
5310,933,ER p: 0.0006
5309,934,ER p: 0.0006
5308,935,ER p: 0.0006
5307,936,ER p: 0.0006
5306,937,ER p: 0.0006
5305,938,ER p: 0.0006
5304,939,ER p: 0.0006
5303,940,ER p: 0.0006
5302,941,ER p: 0.0006
5301,942,ER p: 0.0006
5300,943,ER p: 0.0006
5299,944,ER p: 0.0006
5298,945,ER p: 0.0006
5296,946,ER p: 0.0006
5295,947,ER p: 0.0006
5294,948,ER p: 0.0006
5293,949,ER p: 0.0006
5292,950,ER p: 0.0006
5290,951,ER p: 0.0006
5289,952,ER p: 0.0006
5288,953,ER p: 0.0006
5287,954,ER p: 0.0006
5286,955,ER p: 0.0006
5284,956,ER p: 0.0006
5283,957,ER p: 0.0006
5282,958,ER p: 0.0006
5280,959,ER p: 0.0006
5279,960,ER p: 0.0006
5278,961,ER p: 0.0006
5277,962,ER p: 0.0006
5276,963,ER p: 0.0006
5275,964,ER p: 0.0006
5274,965,ER p: 0.0006
5273,966,ER p: 0.0006
5272,967,ER p: 0.0006
5271,968,ER p: 0.0006
5270,969,ER p: 0.0006
5267,970,ER p: 0.0006
5264,971,ER p: 0.0006
5263,972,ER p: 0.0006
5262,973,ER p: 0.0006
5261,974,ER p: 0.0006
5260,975,ER p: 0.0006
5259,976,ER p: 0.0006
5258,977,ER p: 0.0006
5257,978,ER p: 0.0006
5255,979,ER p: 0.0006
5254,980,ER p: 0.0006
5253,981,ER p: 0.0006
5253,982,ER p: 0.0006
5252,983,ER p: 0.0006
5251,984,ER p: 0.0006
5250,985,ER p: 0.0006
5250,986,ER p: 0.0006
5249,987,ER p: 0.0006
5248,988,ER p: 0.0006
5247,989,ER p: 0.0006
5244,990,ER p: 0.0006
5243,991,ER p: 0.0006
5243,992,ER p: 0.0006
5242,993,ER p: 0.0006
5242,994,ER p: 0.0006
5241,995,ER p: 0.0006
5240,996,ER p: 0.0006
5239,997,ER p: 0.0006
5238,998,ER p: 0.0006
5236,999,ER p: 0.0006
5235,1000,ER p: 0.0006
5235,1001,ER p: 0.0006
5234,1002,ER p: 0.0006
5233,1003,ER p: 0.0006
5232,1004,ER p: 0.0006
5231,1005,ER p: 0.0006
5230,1006,ER p: 0.0006
5229,1007,ER p: 0.0006
5228,1008,ER p: 0.0006
5227,1009,ER p: 0.0006
5226,1010,ER p: 0.0006
5225,1011,ER p: 0.0006
5223,1012,ER p: 0.0006
5222,1013,ER p: 0.0006
5221,1014,ER p: 0.0006
5219,1015,ER p: 0.0006
5218,1016,ER p: 0.0006
5217,1017,ER p: 0.0006
5216,1018,ER p: 0.0006
5215,1019,ER p: 0.0006
5214,1020,ER p: 0.0006
5213,1021,ER p: 0.0006
5212,1022,ER p: 0.0006
5211,1023,ER p: 0.0006
5210,1024,ER p: 0.0006
5209,1025,ER p: 0.0006
5208,1026,ER p: 0.0006
5207,1027,ER p: 0.0006
5206,1028,ER p: 0.0006
5205,1029,ER p: 0.0006
5204,1030,ER p: 0.0006
5204,1031,ER p: 0.0006
5203,1032,ER p: 0.0006
5202,1033,ER p: 0.0006
5201,1034,ER p: 0.0006
5200,1035,ER p: 0.0006
5199,1036,ER p: 0.0006
5198,1037,ER p: 0.0006
5197,1038,ER p: 0.0006
5196,1039,ER p: 0.0006
5195,1040,ER p: 0.0006
5194,1041,ER p: 0.0006
5193,1042,ER p: 0.0006
5192,1043,ER p: 0.0006
5191,1044,ER p: 0.0006
5189,1045,ER p: 0.0006
5188,1046,ER p: 0.0006
5185,1047,ER p: 0.0006
5184,1048,ER p: 0.0006
5183,1049,ER p: 0.0006
5182,1050,ER p: 0.0006
5181,1051,ER p: 0.0006
5180,1052,ER p: 0.0006
5179,1053,ER p: 0.0006
5177,1054,ER p: 0.0006
5176,1055,ER p: 0.0006
5175,1056,ER p: 0.0006
5174,1057,ER p: 0.0006
5173,1058,ER p: 0.0006
5172,1059,ER p: 0.0006
5171,1060,ER p: 0.0006
5170,1061,ER p: 0.0006
5169,1062,ER p: 0.0006
5168,1063,ER p: 0.0006
5167,1064,ER p: 0.0006
5166,1065,ER p: 0.0006
5165,1066,ER p: 0.0006
5164,1067,ER p: 0.0006
5163,1068,ER p: 0.0006
5162,1069,ER p: 0.0006
5161,1070,ER p: 0.0006
5159,1071,ER p: 0.0006
5158,1072,ER p: 0.0006
5157,1073,ER p: 0.0006
5155,1074,ER p: 0.0006
5154,1075,ER p: 0.0006
5153,1076,ER p: 0.0006
5152,1077,ER p: 0.0006
5151,1078,ER p: 0.0006
5150,1079,ER p: 0.0006
5149,1080,ER p: 0.0006
5147,1081,ER p: 0.0006
5146,1082,ER p: 0.0006
5144,1083,ER p: 0.0006
5143,1084,ER p: 0.0006
5142,1085,ER p: 0.0006
5141,1086,ER p: 0.0006
5140,1087,ER p: 0.0006
5139,1088,ER p: 0.0006
5138,1089,ER p: 0.0006
5137,1090,ER p: 0.0006
5136,1091,ER p: 0.0006
5135,1092,ER p: 0.0006
5134,1093,ER p: 0.0006
5133,1094,ER p: 0.0006
5132,1095,ER p: 0.0006
5129,1096,ER p: 0.0006
5128,1097,ER p: 0.0006
5127,1098,ER p: 0.0006
5126,1099,ER p: 0.0006
5126,1100,ER p: 0.0006
5125,1101,ER p: 0.0006
5124,1102,ER p: 0.0006
5123,1103,ER p: 0.0006
5122,1104,ER p: 0.0006
5120,1105,ER p: 0.0006
5119,1106,ER p: 0.0006
5118,1107,ER p: 0.0006
5117,1108,ER p: 0.0006
5116,1109,ER p: 0.0006
5115,1110,ER p: 0.0006
5114,1111,ER p: 0.0006
5113,1112,ER p: 0.0006
5112,1113,ER p: 0.0006
5111,1114,ER p: 0.0006
5109,1115,ER p: 0.0006
5108,1116,ER p: 0.0006
5107,1117,ER p: 0.0006
5106,1118,ER p: 0.0006
5105,1119,ER p: 0.0006
5104,1120,ER p: 0.0006
5103,1121,ER p: 0.0006
5102,1122,ER p: 0.0006
5101,1123,ER p: 0.0006
5100,1124,ER p: 0.0006
5099,1125,ER p: 0.0006
5098,1126,ER p: 0.0006
5097,1127,ER p: 0.0006
5096,1128,ER p: 0.0006
5095,1129,ER p: 0.0006
5094,1130,ER p: 0.0006
5093,1131,ER p: 0.0006
5092,1132,ER p: 0.0006
5090,1133,ER p: 0.0006
5089,1134,ER p: 0.0006
5088,1135,ER p: 0.0006
5086,1136,ER p: 0.0006
5085,1137,ER p: 0.0006
5084,1138,ER p: 0.0006
5083,1139,ER p: 0.0006
5082,1140,ER p: 0.0006
5080,1141,ER p: 0.0006
5079,1142,ER p: 0.0006
5078,1143,ER p: 0.0006
5075,1144,ER p: 0.0006
5074,1145,ER p: 0.0006
5073,1146,ER p: 0.0006
5072,1147,ER p: 0.0006
5071,1148,ER p: 0.0006
5069,1149,ER p: 0.0006
5068,1150,ER p: 0.0006
5067,1151,ER p: 0.0006
5065,1152,ER p: 0.0006
5064,1153,ER p: 0.0006
5063,1154,ER p: 0.0006
5062,1155,ER p: 0.0006
5061,1156,ER p: 0.0006
5060,1157,ER p: 0.0006
5059,1158,ER p: 0.0006
5058,1159,ER p: 0.0006
5056,1160,ER p: 0.0006
5056,1161,ER p: 0.0006
5055,1162,ER p: 0.0006
5054,1163,ER p: 0.0006
5053,1164,ER p: 0.0006
5052,1165,ER p: 0.0006
5051,1166,ER p: 0.0006
5048,1167,ER p: 0.0006
5047,1168,ER p: 0.0006
5043,1169,ER p: 0.0006
5042,1170,ER p: 0.0006
5040,1171,ER p: 0.0006
5039,1172,ER p: 0.0006
5037,1173,ER p: 0.0006
5036,1174,ER p: 0.0006
5035,1175,ER p: 0.0006
5034,1176,ER p: 0.0006
5033,1177,ER p: 0.0006
5032,1178,ER p: 0.0006
5031,1179,ER p: 0.0006
5031,1180,ER p: 0.0006
5030,1181,ER p: 0.0006
5029,1182,ER p: 0.0006
5028,1183,ER p: 0.0006
5027,1184,ER p: 0.0006
5026,1185,ER p: 0.0006
5025,1186,ER p: 0.0006
5023,1187,ER p: 0.0006
5022,1188,ER p: 0.0006
5021,1189,ER p: 0.0006
5020,1190,ER p: 0.0006
5018,1191,ER p: 0.0006
5017,1192,ER p: 0.0006
5015,1193,ER p: 0.0006
5014,1194,ER p: 0.0006
5013,1195,ER p: 0.0006
5012,1196,ER p: 0.0006
5011,1197,ER p: 0.0006
5010,1198,ER p: 0.0006
5009,1199,ER p: 0.0006
5008,1200,ER p: 0.0006
5007,1201,ER p: 0.0006
5006,1202,ER p: 0.0006
5005,1203,ER p: 0.0006
5002,1204,ER p: 0.0006
